Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	Best_AIC	Best_BIC	P_Carrying_capacity	P_Rate	P_Initial_cost
Successful	GCF_900092595.1_Sa_Newman_UoM	Hydrogen bonds	7.01207388565866	0.167902239169824	6.64276900064708	-287.642911797272	-310.692124038837	-417.04448608763	-282.452672097003	-302.906764488433	-406.664006687091	7.14059467620287e-226	1.37676736498659e-12	2.80409268691558e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900092615.1_PRJEB14041	Hydrogen bonds	7.55635644578521	0.208663523718791	6.86037746180083	-209.305064917925	-231.977782198616	-442.273295386094	-204.114825217656	-224.192422648213	-431.892815985555	1.54573199491953e-235	2.26039291798938e-27	1.63609508577054e-121	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900092755.1_PFRJS22-genome	Hydrogen bonds	8.02796117710039	NA	7.79981069569333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900093475.1_36734_D01_2	Hydrogen bonds	7.20491422359431	0.205428321052171	6.77561044252998	-294.924090689615	-307.627653952282	-456.31342978987	-289.733850989346	-299.842294401878	-445.932950389331	1.88073695901811e-236	1.19193744884358e-16	4.1472373483466e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900093775.1_EVONIK_BGLY	Hydrogen bonds	7.41394005627086	0.138303666039997	6.85444491321192	-203.152665618088	-246.534136592709	-497.891884671729	-197.962425917819	-238.748777042306	-487.511405271191	1.04574886467665e-243	5.68871846343117e-38	6.53246540518255e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_900094135.1_ASM90009413v1	Hydrogen bonds	7.21456246805634	0.18378885821944	6.607330853205	-207.778186011936	-228.548367110211	-369.124173135304	-202.587946311667	-220.763007559807	-358.743693734766	1.64387062837351e-217	1.24723979586008e-16	1.07881178897716e-109	AIC_Exponential	BIC_Exponential
Successful	GCF_900094325.1_PBasm1	Hydrogen bonds	8.07134053127134	0.217127686260451	7.54031304733054	-267.986351376804	-277.636180403125	-470.845869870139	-262.796111676535	-269.850820852722	-460.465390469601	1.61475303786278e-244	1.34688075520614e-22	2.16975672947733e-128	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900094615.1_ASM90009461v1	Hydrogen bonds	6.9950730631103	NA	6.72178636089318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900095075.1_PFRJS12-1	Hydrogen bonds	8.03534203782919	0.178317051961688	7.64253878824351	-297.762822793245	-319.577178311928	-482.169912000572	-292.572583092976	-311.791818761524	-471.789432600034	1.17980463825637e-245	7.72460323732523e-20	3.57940927505037e-139	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900095135.1_M36	Hydrogen bonds	7.34864816828371	NA	6.84024234693878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900095155.1_BR141012304v1	Hydrogen bonds	7.7620746971495	0.160837682761488	7.25988734086913	-232.057049896599	-257.026191674342	-406.958341051818	-226.866810196329	-249.240832123938	-396.577861651279	1.12055409573133e-227	1.82645643479917e-18	4.56710789131036e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900095165.1_PPGSP_Eae2_chr	Hydrogen bonds	7.42108752434788	0.239352454260666	6.90270632984793	-265.809773397174	-266.46218852694	-381.900975523105	-260.619533696905	-258.676828976537	-371.520496122567	9.95875674930712e-223	4.51129973123247e-11	1.09205807550487e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_900095175.1_PPGSP_Eda1_chr	Hydrogen bonds	7.40870043179244	0.231044225077232	6.90392668437577	-258.7337576617	-259.092798075555	-360.000627970736	-253.543517961431	-251.307438525151	-349.620148570198	6.80289854157716e-218	1.72654378521925e-09	1.00039896941206e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_900095195.1_PPGSP_Eae5_chr	Hydrogen bonds	7.4130522735793	0.21279215614585	7.0284718114513	-284.295083995058	-283.006228741305	-359.31122685441	-279.104844294789	-275.220869190902	-348.930747453871	2.13310889383708e-217	6.03979644191921e-07	2.32263811998082e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_900095205.1_PPGSP_Eoc1_chr	Hydrogen bonds	7.36444117086007	0.229519677777128	6.95151672587	-293.11785005212	-293.598584738144	-384.610478363398	-287.927610351851	-285.81322518774	-374.229998962859	8.37325966642936e-223	1.68730378375664e-08	7.06746695212044e-104	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900095215.1_PPGSP_Ewo1_chr	Hydrogen bonds	7.41290455078101	NA	7.14664701547531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_900095495.1_B_ovatus_V975	Hydrogen bonds	7.29965894825716	NA	6.74181161057149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900095795.1_E5A	Hydrogen bonds	7.48428731219523	0.137099938563417	6.68257560641523	-125.097980699079	-173.286676025836	-375.645279544165	-119.907740998809	-165.501316475433	-365.264800143626	3.09165094376758e-218	3.91800332471304e-30	9.47462036147407e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900095805.1_PA14Or	Hydrogen bonds	8.02390184034837	0.198231019616769	7.42177065993388	-235.659600139308	-259.385224458998	-512.722162008774	-230.469360439039	-251.599864908594	-502.341682608236	1.28322427903905e-252	5.92371243481073e-35	4.83305160096514e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_900096745.1_AUS0325	Hydrogen bonds	7.011682795136	0.17188998901036	6.63767966639274	-290.434785581546	-313.320448296124	-426.356476840279	-285.244545881276	-305.53508874572	-415.97599743974	5.51609794936655e-228	2.26516194008929e-13	2.78572361866079e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900096755.1_Fsp1.4_chr	Hydrogen bonds	7.4159369442921	0.243034554632833	6.88643819943126	-255.121193916174	-254.055557182127	-352.979485005945	-249.930954215905	-246.270197631723	-342.599005605407	1.12984747980252e-216	3.92911355167266e-09	6.72483478840817e-95	AIC_Exponential	BIC_Exponential
Successful	GCF_900096765.1_PPGSP_Eae1_chr	Hydrogen bonds	7.38692629897596	0.227022012536363	6.91436876869377	-273.660720720737	-274.991477840882	-383.44456012416	-268.470481020468	-267.206118290478	-373.064080723622	1.24655295674919e-222	2.16235863737096e-10	2.61249178778249e-104	AIC_Exponential	BIC_Exponential
Successful	GCF_900096795.1_Ecoli_AG100_Sample3_Doxycycline_Assembly	Hydrogen bonds	7.55909639147152	0.213239165023131	6.85020858214513	-209.54877572463	-232.292204859907	-451.140830479346	-204.358536024361	-224.506845309503	-440.760351078808	1.58121660836053e-237	8.39576210200269e-29	2.00426881729677e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900096845.1_Ecoli_AG100_Sample3_M9_Assembly	Hydrogen bonds	7.55915602036638	0.213286272656197	6.85011008454076	-209.470220499563	-232.193095908358	-450.341617139677	-204.279980799294	-224.407736357954	-439.961137739138	AIC_Exponential	BIC_Exponential	2.32203466926236e-237	1.10846591810084e-28	3.01487630224422e-122
Successful	GCF_900097105.1_WK001	Hydrogen bonds	7.77529880068633	0.192283545651141	7.09191222420584	-199.189993047417	-220.341361076935	-412.590704109699	-193.999753347148	-212.556001526532	-402.210224709161	4.82656507634261e-230	3.26530686544242e-24	5.13715762153589e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_900097245.1_PFRJS25	Hydrogen bonds	8.03213818272992	0.183126506811816	7.64810234592797	-300.173804839298	-319.633673066871	-456.348378693871	-294.983565139029	-311.848313516467	-445.967899293333	2.30866333120345e-240	6.09736463505452e-16	1.30059959224462e-132	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900097255.1_PFRJS-23	Hydrogen bonds	8.02690596623804	NA	7.80576208178439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900116045.1_DESPIGER	Hydrogen bonds	7.96080939569271	0.155463229272089	7.28545675708803	-175.605988101716	-212.471071767858	-411.916915997835	-170.415748401447	-204.685712217455	-401.536436597296	1.66587939605604e-229	7.34151885143917e-28	2.04605809749514e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_900116695.1_ASM90011669v1	Hydrogen bonds	8.05255417025895	0.222013481432083	7.65354629187845	-329.166216341592	-341.950354920068	-528.674579945439	-323.975976641323	-334.164995369664	-518.294100544901	1.02854880484703e-256	4.36820336618052e-22	2.33687332411976e-139	AIC_Exponential	BIC_Exponential
Successful	GCF_900116935.1_Chromosome	Hydrogen bonds	7.22818335218029	0.128159895974585	6.77464600283341	-210.123740777522	-241.990260812824	-334.223465124742	-204.933501077252	-234.20490126242	-323.842985724204	1.67574296246599e-207	7.27928067612222e-12	3.07514845249422e-116	AIC_Exponential	BIC_Exponential
Successful	GCF_900119315.1_ACP50	Hydrogen bonds	8.16716663188296	0.22546476891343	7.7100687409698	-309.482213333903	-324.498200634841	-557.726033275668	-304.291973633634	-316.712841084437	-547.34555387513	1.73126925058725e-263	6.20797396923717e-30	2.34818221428219e-145	AIC_Exponential	BIC_Exponential
Successful	GCF_900119705.1_PRJEB14245	Hydrogen bonds	7.50594890846227	0.171037771143646	6.8753373662489	-195.813686169395	-223.796695798945	-385.016603945144	-190.623446469125	-216.011336248542	-374.636124544606	4.66899595128868e-222	1.60806758671887e-20	1.35114670915097e-117	AIC_Exponential	BIC_Exponential
Successful	GCF_900119755.1_2531STDY5467379	Hydrogen bonds	7.17992126806081	0.116090872975858	6.83736426840024	-276.422201828598	-320.536050236802	-496.191948646961	-271.231962128328	-312.750690686399	-485.811469246422	2.56125277007526e-240	6.37216014941162e-25	1.75609029011619e-153	AIC_Exponential	BIC_Exponential
Successful	GCF_900119765.1_2532STDY5467631	Hydrogen bonds	7.17904646996268	0.121248523588057	6.83013856278826	-277.13909054573	-318.889771288018	-492.738418704051	-271.948850845461	-311.104411737614	-482.357939303513	AIC_Exponential	BIC_Exponential	4.67261521879444e-240	2.54134776590053e-24	2.85738206689991e-151
Successful	GCF_900119775.1_2531STDY5467446	Hydrogen bonds	7.18047952218858	0.106770149084025	6.85545012718546	-277.43471082427	-326.829471227886	-493.71632180594	-272.244471124	-319.044111677483	-483.335842405401	8.39939877826672e-239	3.08463299986853e-24	9.80122544288332e-156	AIC_Exponential	BIC_Exponential
Successful	GCF_900119785.1_2531STDY5467415	Hydrogen bonds	7.17984821634017	0.117258935087738	6.83731989649859	-277.331463615667	-319.353080577547	-495.232811777811	-272.141223915398	-311.567721027144	-484.852332377272	3.15652124123737e-240	1.22355745248335e-24	6.07428725456677e-153	AIC_Exponential	BIC_Exponential
Successful	GCF_900119795.1_MARIT_PRJEB17743	Hydrogen bonds	6.978567630048	0.172259093047067	6.52351186918461	-263.904116616097	-285.531667616537	-457.532160355593	-258.713876915827	-277.746308066133	-447.151680955055	2.3562223801271e-234	3.48045439398438e-21	1.56405584495146e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_900119915.1_PRJEB16351	Hydrogen bonds	8.08096998194443	0.158405345352436	7.6558805880529	-256.571258732183	-275.120242467519	-399.745394381801	-251.381019031914	-267.334882917115	-389.364914981263	9.66845292228577e-228	2.96890345586648e-14	7.51548914880182e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900119955.1_HE171_09	Hydrogen bonds	7.20508604365852	0.176440612067512	6.73001910066912	-250.885526315082	-275.52919288421	-405.939361943561	-245.695286614813	-267.743833333807	-395.558882543022	5.64687025188244e-225	8.71979823757553e-16	4.76303707703524e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900119995.1_HE143_09	Hydrogen bonds	7.20474483025989	0.177032343213362	6.73076632911027	-250.969820779377	-274.766809078983	-402.707844053904	-245.779581079108	-266.981449528579	-392.327364653366	2.58888081461885e-224	2.34867077674416e-15	3.12642841974367e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_900120055.1_HE178_09	Hydrogen bonds	7.20493794426813	0.176246968028873	6.729259768931	-250.437374396697	-275.021639867176	-405.352250176384	-245.247134696427	-267.236280316772	-394.971770775845	7.64292165462165e-225	9.0960671285505e-16	5.71468988487131e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900120135.1_HE132_09	Hydrogen bonds	7.20461343353265	0.176221456152142	6.73219793541293	-251.803058830382	-276.108701681413	-406.629140427011	-246.612819130113	-268.323342131009	-396.248661026473	4.13765168538812e-225	9.33622058423913e-16	3.05258284296601e-119	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900120165.1_PRJEB15652	Hydrogen bonds	7.12887940714125	NA	6.64452054794521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900120185.1_HE134_09	Hydrogen bonds	7.20510993449206	0.176333688003798	6.73136362856965	-251.224635292464	-275.540752667824	-405.694920848718	-246.034395592195	-267.75539311742	-395.31444144818	6.40857114581549e-225	1.0394867517374e-15	5.05874559611206e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900120205.1_HE141_09	Hydrogen bonds	7.20412248314333	0.17772755728977	6.7336865348055	-253.243415954134	-277.543019133038	-405.764733713914	-248.053176253864	-269.757659582634	-395.384254313376	5.5997191770604e-225	1.85735583621921e-15	1.04253403243412e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_900120225.1_HE136_09	Hydrogen bonds	7.20420894787402	0.175996359443233	6.73281179369049	-251.079228747639	-275.59708335928	-402.07142014844	-245.88898904737	-267.811723808876	-391.690940747902	3.86091615390771e-224	2.93960606898949e-15	2.45899996376001e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_900120245.1_PRJEB17949	Hydrogen bonds	7.72863778575707	0.231457448191165	7.32943736350663	-313.300703633741	-323.655610692652	-427.472665547432	-308.110463933472	-315.870251142248	-417.092186146893	AIC_Exponential	BIC_Exponential	6.99938326228286e-234	7.24749585379745e-11	1.97724929767456e-114
Successful	GCF_900120255.1_HE101_09	Hydrogen bonds	7.2046838170277	0.176155928311987	6.73261784653209	-251.47832452283	-275.780502607722	-404.620714541292	-246.28808482256	-267.995143057318	-394.240235140754	1.10038381436315e-224	1.54682006442057e-15	7.76924251779877e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900120275.1_HE142_09	Hydrogen bonds	7.20495548767764	0.176206225830031	6.72992907777377	-250.311920425133	-274.668890728168	-403.74122527061	-245.121680724864	-266.883531177764	-393.360745870072	1.67395239091727e-224	1.42039736170855e-15	1.21715034487552e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_900120315.1_HE170_09	Hydrogen bonds	7.20460433919606	0.177306749447641	6.72921562756102	-251.408301567301	-275.560465807427	-406.420247781142	-246.218061867032	-267.775106257023	-396.039768380604	4.19519781187841e-225	8.81779261928018e-16	6.03606933556296e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900120335.1_HE147_09	Hydrogen bonds	7.20451898901507	0.177454324176414	6.73194537312243	-251.790172509899	-275.804717295573	-403.088920299087	-246.59993280963	-268.019357745169	-392.708440898549	2.08517395573864e-224	2.67303355935438e-15	3.26658802547422e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_900120345.1_PRJEB18024	Hydrogen bonds	7.56239949661124	0.135031956112408	6.80920765728754	-138.422539136994	-181.347595978239	-417.177020463793	-133.232299436725	-173.562236427835	-406.796541063255	2.74251236888411e-227	4.63006989971968e-35	1.73125944161412e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_900120375.1_PRJEB18029	Hydrogen bonds	7.51585274423624	0.166425002565739	6.83632188266815	-182.778432740645	-214.339838840776	-419.880136896715	-177.588193040376	-206.554479290372	-409.499657496177	2.9037932501667e-229	5.20451543257839e-28	4.84667263188133e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900128415.1_PRJEB15655	Hydrogen bonds	7.06118914359405	0.16070894435104	6.43382470128272	-188.566637956133	-218.113790163415	-380.395879264127	-183.376398255863	-210.328430613011	-370.015399863589	4.17471175922836e-218	6.87026845938677e-21	1.58036430533839e-116	AIC_Exponential	BIC_Exponential
Successful	GCF_900128595.1_BCipseudotaxifoliae_v1.0	Hydrogen bonds	6.78028738143712	0.184913881762978	6.40592914131293	-266.167231580123	-286.279476145398	-338.256484387738	-260.976991879853	-278.494116594994	-327.8760049872	1.74452573216313e-208	1.13170928819559e-06	2.041966256499e-100	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900128725.1_BCifornacula_v1.0	Hydrogen bonds	6.88169479982488	NA	6.51928783382789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_900128735.1_BCiconfinis_v1.0	Hydrogen bonds	6.77010493737608	NA	6.45132743362832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900129335.1_PP_HGAG_QV30_2SC_T4	Hydrogen bonds	7.00807651705979	0.177485090887431	6.63382342550407	-292.864920658568	-314.108225167322	-423.305229877496	-287.674680958299	-306.322865616918	-412.924750476958	1.59412271529596e-227	1.0168268922162e-12	2.63366714442499e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900130075.1_Herminiimonas_arsenitoxidans	Hydrogen bonds	7.59232523163096	0.213927164652546	6.91436923614776	-214.31853709829	-224.4544184941	-412.351691880136	-209.128297398021	-216.669058943696	-401.971212479597	1.46057003856336e-229	7.21269561331533e-22	2.5883251855347e-114	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900143135.1_ErCipseudotaxifoliae_v1.0	Hydrogen bonds	7.15615876936896	NA	6.89897260273973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900149285.1_PcyII-10	Hydrogen bonds	8.0333924835379	0.195808345935409	7.43607970427564	-235.409844317615	-259.183008496521	-510.42993495312	-230.219604617346	-251.397648946117	-500.049455552581	AIC_Exponential	BIC_Exponential	4.05717993378223e-252	1.37157629351922e-34	3.83595786614884e-141
Successful	GCF_900149385.2_4-29b_chromosome	Hydrogen bonds	7.30306526303189	0.136226083682057	7.01516395696917	-301.222928426137	-316.541932146453	-406.27238259387	-296.032688725868	-308.756572596049	-395.891903193332	1.05244887370967e-223	8.16673904477145e-10	9.70348759358835e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_900149465.2_3-25b_chromosome	Hydrogen bonds	7.29560416243339	0.134121420067383	7.01261242598369	-302.668038777933	-318.063407113924	-407.455947855632	-297.477799077664	-310.27804756352	-397.075468455094	9.00066574773032e-224	8.82564015367016e-10	1.63564390200849e-130	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900149505.2_9-1b_chromosome	Hydrogen bonds	7.27368050393208	NA	7.07756563245823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900149625.2_5-27b_chromosome	Hydrogen bonds	7.30040923759655	0.133626402589859	7.01822543124457	-302.781292998551	-318.289384655801	-407.5421697422	-297.591053298282	-310.504025105397	-397.161690341661	8.751251375682e-224	8.92311161165925e-10	1.08184727554953e-130	AIC_Exponential	BIC_Exponential
